CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditScoreBand,TenureGroup,BalanceSegment,ActivityStatus,CardStatus,ChurnStatus,HighValueCustomer,BalanceAtRisk,ChurnRiskScore
15763065,700,Spain,Female,40,2,0.0,2,1,0,199753.97,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.22720714650251364
15672467,766,France,Female,52,7,92510.9,2,0,1,66193.61,0,46-60,High,Long-term,Low-balance,Active,No credit card,Retained,False,0.0,0.4895669447562759
15752915,488,France,Female,34,2,0.0,2,1,1,181270.84,0,30-45,Low,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.13594136346571187
15744695,694,France,Male,39,5,77652.4,1,1,1,25407.59,0,30-45,Medium,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.24314929773041422
15584897,639,France,Female,31,3,98360.03,1,0,0,20973.8,0,30-45,Medium,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.35107542282889087
15601857,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1,46-60,Medium,Mid-term,High-balance,Inactive,No credit card,Churned,True,115518.07,0.9032935203760301
15674156,810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0,60+,High,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.2842895712931526
15695465,638,France,Female,36,6,0.0,1,1,0,164247.51,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.4667974126738602
15792232,595,Spain,Female,43,5,0.0,2,0,0,105149.8,0,30-45,Medium,Mid-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.3566959621115201
15807900,575,France,Male,36,7,0.0,1,1,1,55868.97,1,30-45,Low,Long-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.3606758876666085
15743760,850,France,Male,31,6,131996.66,2,1,1,178747.43,0,30-45,High,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.1110235042605428
15652835,419,Spain,Female,27,2,121580.42,1,0,1,134720.51,0,<30,Low,New,High-balance,Active,No credit card,Retained,True,0.0,0.32167934638813717
15767818,640,France,Male,55,10,132436.34,1,1,0,978.66,0,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.7415724861680825
15591150,570,Spain,Male,34,10,0.0,2,0,1,183387.12,0,30-45,Low,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.0702380572310419
15734659,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0,46-60,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.7564053067538086
15796115,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1,30-45,Medium,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,78119.59,0.8251498221321338
15724648,725,France,Male,26,6,98684.15,1,0,0,133720.57,0,<30,Medium,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.26207208386995734
15737732,751,France,Female,44,10,0.0,2,1,0,170634.49,0,30-45,High,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.3572885628150955
15632280,544,Spain,Female,53,9,0.0,1,1,0,125692.07,1,46-60,Low,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8765375477361215
15750407,768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0,30-45,High,New,High-balance,Inactive,No credit card,Retained,True,0.0,0.5112670316604889
15795370,648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5902117470608539
15656829,577,Spain,Female,33,6,0.0,2,1,0,57975.8,0,30-45,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.12277177321282
15643794,639,Spain,Female,27,2,0.0,1,1,1,82938.99,0,<30,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.3389264012008024
15798605,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0,<30,Medium,New,Low-balance,Active,Has credit card,Retained,False,0.0,0.11911963677386783
15637324,657,France,Female,28,7,0.0,2,0,1,5177.62,0,<30,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.1255289409460697
15589589,613,France,Male,34,5,144094.2,1,1,0,44510.26,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.30091297491121066
15778936,701,France,Male,33,9,147510.34,1,1,0,190611.92,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.29615573433376446
15757385,578,Spain,Female,28,8,161592.76,1,1,0,177834.79,0,<30,Low,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3914062036379604
15666200,689,France,Female,40,1,0.0,2,1,1,119446.64,0,30-45,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.20835374584779032
15683977,687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,60+,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.11894432968975194
15675518,499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1,46-60,Low,New,Low-balance,Inactive,No credit card,Churned,False,75225.53,0.8077640391656008
15584812,693,Spain,Female,39,0,0.0,2,0,0,81901.6,0,30-45,Medium,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.21444644193688003
15752984,737,France,Female,70,9,87542.89,2,1,1,42576.86,0,60+,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.2529536627406145
15577913,651,France,Female,32,8,144581.96,1,1,1,87609.5,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.25007328561315006
15591980,753,France,Male,33,5,122568.05,2,1,1,82820.85,0,30-45,High,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.1197126480077257
15598948,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,<30,Low,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.33604764276769816
15574142,458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0,<30,Low,New,High-balance,Active,Has credit card,Retained,True,0.0,0.20112116790911327
15582903,643,France,Male,39,7,0.0,2,1,1,170392.59,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.10840213004102184
15733229,638,Spain,Female,34,7,0.0,2,0,0,3946.29,0,30-45,Medium,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.15005758365030888
15635752,685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.25652647066643136
15771000,684,France,Male,38,4,0.0,3,1,0,75609.84,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.5994062109796928
15804864,670,France,Female,27,5,79336.61,1,1,1,26170.08,0,<30,Medium,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.21939913961618868
15641175,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1,60+,Medium,Mid-term,High-balance,Inactive,No credit card,Churned,True,120916.52,0.9536226653368651
15692226,705,France,Female,31,3,142905.51,1,1,1,58134.97,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.24405875482295397
15584156,593,Spain,Male,27,10,0.0,3,0,0,94620.0,1,<30,Medium,Long-term,Zero-balance,Inactive,No credit card,Churned,False,0.0,0.6178310062258898
15702656,651,France,Female,33,1,96834.78,1,1,0,108764.69,0,30-45,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.3341280318106072
15606552,741,France,Male,37,9,105261.76,2,1,1,149503.54,0,30-45,High,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.1284814588184914
15687001,596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1,46-60,Medium,New,High-balance,Active,Has credit card,Churned,True,123544.0,0.8088906578613559
15781903,581,Germany,Male,41,2,127913.71,2,1,1,44205.95,0,30-45,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.35193535974930923
15731951,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1,<30,Medium,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,95328.6,0.408397430825734
15580953,544,France,Male,30,4,73218.89,1,0,1,126796.69,0,30-45,Low,Mid-term,Low-balance,Active,No credit card,Retained,False,0.0,0.20995745472963687
15810390,718,France,Female,41,1,0.0,2,0,1,27509.52,1,30-45,Medium,New,Zero-balance,Active,No credit card,Churned,False,0.0,0.28235271208274165
15628274,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.22904176372054633
15615444,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0,<30,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.1832165800177997
15784010,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.515454227724493
15571586,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,1,<30,Low,Mid-term,High-balance,Inactive,Has credit card,Churned,True,159035.45,0.3682298452135585
15748616,599,France,Male,27,5,0.0,2,1,0,30546.4,0,<30,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.08428005806864759
15769402,667,France,Male,27,7,156811.74,1,1,1,149402.59,0,<30,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.18528170131438657
15739248,727,France,Male,52,4,0.0,2,1,1,118429.02,0,46-60,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.2654500384919548
15603481,689,Spain,Female,55,4,0.0,2,1,1,58442.25,0,46-60,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.28619211091078656
15723604,639,France,Male,39,6,150555.83,1,1,0,30414.17,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.4117230010367227
15797822,678,France,Male,28,2,109137.12,1,1,1,58814.41,0,<30,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.17272920154092986
15665064,523,France,Male,36,8,158351.02,2,1,0,155304.53,0,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.25306078157206563
15640580,650,France,Female,47,9,0.0,1,1,0,187943.6,0,46-60,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.803726624025733
15581089,744,Spain,Male,35,7,0.0,2,1,1,43036.6,0,30-45,High,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.0726803162202975
15728605,697,France,Male,40,4,0.0,2,0,1,26543.28,0,30-45,Medium,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.11299124675370181
15737385,800,Spain,Female,46,6,0.0,2,1,0,171928.04,0,46-60,High,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.4083335949591623
15714789,664,France,Male,24,7,0.0,1,0,1,35611.35,0,<30,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.28927300848899884
15786035,740,France,Male,39,9,0.0,2,1,0,19047.23,0,30-45,High,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.11173991194627711
15815259,835,France,Female,56,2,0.0,2,1,1,39820.13,0,46-60,High,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.3144937433689438
15592716,559,France,Male,52,2,0.0,1,1,0,129013.59,1,46-60,Low,New,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8862370124639495
15734850,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0,30-45,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.3150737014680887
15638047,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.6642158327271875
15674573,713,France,Female,25,4,121172.97,1,1,1,56268.98,0,<30,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.22851014815393245
15694859,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0,<30,High,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2486933903249346
15776404,523,France,Male,22,8,123374.46,1,1,1,124906.59,0,<30,Low,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.18001950391338095
15579345,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0,60+,High,New,High-balance,Active,Has credit card,Retained,True,0.0,0.43502116534103435
15690733,608,Spain,Male,45,4,0.0,2,0,0,36697.48,1,30-45,Medium,Mid-term,Zero-balance,Inactive,No credit card,Churned,False,0.0,0.317159877009318
15631481,673,France,Male,51,8,79563.36,2,1,1,172200.91,0,46-60,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.33605992635608783
15620988,616,France,Male,46,2,0.0,2,1,0,137136.46,0,46-60,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.3317098278853222
15571529,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.8884769791919801
15592104,655,France,Female,41,5,0.0,1,0,0,36548.0,1,30-45,Medium,Mid-term,Zero-balance,Inactive,No credit card,Churned,False,0.0,0.6013087356273148
15651900,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1,46-60,High,New,Low-balance,Inactive,Has credit card,Churned,False,81571.05,0.8621352321127884
15596212,781,Spain,Male,35,1,0.0,2,0,0,42117.9,0,30-45,High,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.10129909450054259
15710687,593,France,Female,33,0,95927.04,1,1,0,199478.05,0,30-45,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.33184548700574334
15613787,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,0,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2706337405365364
15599211,707,France,Male,40,1,0.0,2,1,0,14090.4,1,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.12262658306387127
15675983,692,France,Female,36,3,79551.12,1,0,1,178267.07,0,30-45,Medium,Mid-term,Low-balance,Active,No credit card,Retained,False,0.0,0.358059302710741
15622370,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0,30-45,High,New,High-balance,Active,No credit card,Retained,True,0.0,0.3396882184527026
15656319,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,0,30-45,High,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.3351513590445406
15605130,753,France,Male,32,6,177729.13,1,1,1,161642.08,0,30-45,High,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.20197781438383597
15672574,850,Spain,Female,32,5,0.0,1,1,1,3830.59,0,30-45,High,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.3027722168695223
15659355,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.10677657997722216
15777907,791,France,Female,33,3,0.0,1,1,1,144413.92,1,30-45,High,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.32832092555169873
15655171,624,France,Male,80,3,0.0,1,1,1,65801.44,0,60+,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.31275630777931396
15619674,649,France,Female,35,4,108306.44,1,1,1,192486.24,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.306486363753582
15775192,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1,46-60,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,102962.62,0.9052935225516986
15617657,664,France,Female,36,0,103502.22,1,1,1,146191.82,0,30-45,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.290489887455024
15688951,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1,30-45,High,Long-term,High-balance,Active,No credit card,Churned,True,119654.44,0.5429459076840779
15763460,680,France,Male,33,10,183768.47,1,1,0,164119.35,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.35329857064989917
15756992,701,France,Male,37,1,0.0,2,1,0,163457.55,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.11128440060923175
15617454,684,France,Female,25,1,0.0,2,0,1,144978.47,0,<30,Medium,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.1352790786022579
15701932,586,France,Female,52,6,140900.97,1,1,1,67288.89,0,46-60,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.586518955498178
15700813,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,<30,Low,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.270715571553433
15645600,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,0,<30,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.2156015319069267
15634146,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0,<30,High,New,High-balance,Active,Has credit card,Retained,True,0.0,0.3058639441419506
15686743,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,0,<30,High,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.07244385930078333
15698792,671,France,Female,48,6,119769.77,1,0,1,66032.65,0,46-60,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.5813407892974037
15591724,560,France,Female,44,5,143244.97,1,1,0,98661.27,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.7167464378301045
15571281,651,France,Male,28,10,79562.98,1,1,1,74687.37,0,<30,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.1731181913333489
15661380,682,France,Male,69,6,0.0,2,0,1,149604.18,0,60+,Medium,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.11321501357399993
15728885,808,France,Male,41,0,0.0,1,1,1,79888.78,0,30-45,High,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.3762386025287634
15618950,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,0,<30,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.12652850099604598
15609804,688,France,Male,29,1,0.0,2,1,0,154695.57,0,<30,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.08184376180060024
15735849,617,France,Female,26,2,165947.99,2,0,1,168834.38,0,<30,Medium,New,High-balance,Active,No credit card,Retained,True,0.0,0.24667630243267882
15652948,738,France,Male,33,4,92676.3,1,1,0,105817.63,0,30-45,Medium,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.2891125680214887
15618155,663,France,Male,45,5,83195.12,1,1,1,48682.1,0,30-45,Medium,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.4704660509771246
15566378,515,France,Male,48,5,129387.94,1,0,1,147955.91,1,46-60,Low,Mid-term,High-balance,Active,No credit card,Churned,True,129387.94,0.592726803305128
15565879,845,France,Female,28,9,0.0,2,1,1,56185.98,0,<30,High,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.09597950100915847
15792922,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.21306996232451844
15770567,557,France,Female,32,3,123502.53,1,1,1,69826.8,0,30-45,Low,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.24661071693375797
15738042,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0,30-45,Low,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.21565950124273894
15714920,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.5725015824524305
15782121,610,France,Female,27,2,0.0,2,1,0,14546.76,0,<30,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.13364504900776752
15673180,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0,<30,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.28260148631843834
15660636,540,Spain,Female,40,8,0.0,2,1,0,3560.0,0,30-45,Low,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.20664917591427975
15664504,418,France,Male,35,7,0.0,2,1,1,88878.15,0,30-45,Low,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.10583861147625985
15790322,660,France,Female,32,0,114668.89,1,1,0,84605.0,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.34021393248638565
15739847,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0,30-45,High,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5454554707923546
15699415,618,France,Female,46,6,150213.71,1,1,0,120668.46,1,46-60,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,150213.71,0.7411825388667669
15665521,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0,<30,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.2138302312954627
15682868,850,France,Female,40,9,99816.46,1,1,1,163989.66,1,30-45,High,Long-term,Low-balance,Active,Has credit card,Churned,False,99816.46,0.4699358703569112
15584462,739,France,Male,34,9,0.0,1,1,0,60584.33,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.3722330754217634
15661708,508,France,Female,41,5,0.0,2,1,1,94170.84,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.22827703321515405
15584452,667,France,Male,41,6,0.0,2,0,0,167181.77,0,30-45,Medium,Mid-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.15555145578107227
15717010,741,France,Female,60,5,0.0,1,1,1,38914.51,0,46-60,High,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.5757976886456427
15643828,592,France,Male,29,7,0.0,2,1,1,91196.67,0,<30,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07294935228488096
15733361,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1,30-45,Medium,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,86714.06,0.7993662662691031
15795488,773,Spain,Male,52,2,0.0,2,1,0,57337.79,0,46-60,High,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.473692044871316
15581551,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0,30-45,High,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2361823980237141
15632051,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Churned,True,128707.31,0.755558768480362
15780409,783,France,Male,40,6,0.0,2,1,0,109742.55,0,30-45,High,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.13928777022145283
15572767,777,France,Male,29,2,0.0,2,1,0,124489.88,0,<30,High,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.10086300239889312
15590337,659,France,Male,29,6,123192.12,1,1,1,56971.41,1,<30,Medium,Mid-term,High-balance,Active,Has credit card,Churned,True,123192.12,0.19452629348264394
15634551,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,46-60,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,115248.11,0.9307091055145178
15669290,603,France,Male,38,8,59360.77,1,1,1,191457.06,0,30-45,Medium,Long-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.34380009859651506
15621140,644,Spain,Male,37,9,0.0,2,1,1,96442.86,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.08992767405668795
15613518,647,France,Female,35,6,112668.7,1,0,1,122584.29,0,30-45,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.26759588109178606
15728043,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.36932789461484605
15570073,721,Spain,Male,57,1,0.0,1,1,1,195940.96,0,46-60,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.5892232874140898
15777033,524,France,Male,29,7,0.0,2,1,1,105448.74,0,<30,Low,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.06745749295679375
15682454,626,France,Female,34,3,0.0,2,1,1,37870.29,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.12373974856406718
15758513,569,France,Male,43,7,0.0,2,1,0,52534.81,0,30-45,Low,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.286557143424377
15772604,578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,30-45,Low,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.21333884152802113
15721715,769,France,Female,40,9,133871.05,1,1,1,50568.02,0,30-45,High,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.39370925422072495
15688563,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2626992311640579
15772009,664,France,Female,41,5,0.0,1,1,1,152054.33,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.5011021961169544
15809585,646,France,Male,38,7,0.0,2,1,0,1528.4,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.1355330244509575
15593778,779,France,Female,29,3,46388.16,3,1,0,127939.26,1,<30,High,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,46388.16,0.8021875412763856
15655360,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1,60+,High,Mid-term,High-balance,Inactive,Has credit card,Churned,True,148666.99,0.8342274650349912
15780909,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1,30-45,High,Long-term,High-balance,Inactive,No credit card,Churned,True,115101.5,0.5608500145905926
15757310,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0,60+,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.5089976219992267
15801411,623,Spain,Male,46,4,0.0,1,1,0,5549.11,1,46-60,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.7455889254820398
15761706,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2742765487293686
15658409,686,France,Male,41,5,128876.71,3,1,1,106939.34,1,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Churned,True,128876.71,0.872786880854245
15810010,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3105531299326657
15627027,738,France,Male,39,5,0.0,2,1,1,114388.98,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.0759743207836115
15624374,703,France,Male,28,9,0.0,2,0,1,2151.17,0,<30,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.08437032153068837
15720083,554,Spain,Male,42,1,0.0,2,0,1,183492.9,0,30-45,Low,New,Zero-balance,Active,No credit card,Retained,False,0.0,0.1833091821022688
15752294,582,France,Female,38,9,135979.01,4,1,1,76582.95,1,30-45,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,135979.01,0.8797438028115827
15743193,644,France,Male,37,6,117271.8,2,1,0,104217.96,1,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,117271.8,0.2300782720654111
15696733,724,France,Male,29,4,0.0,1,1,0,8982.75,0,<30,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.33684402686894216
